교통사고 당사자 번호,이름,성별,생년월일,면허유무,부상/사망 여부,음주 여부,사고직전 속도,대전시 사고 관리 번호,교통사고 날짜,교통사고 종류
572,최선우,남,1978.12.4,유,유,유,부상,음주운전,2022.5.1,92,2022H48,2022Z62
573,장서연,여,1992.2.18,유,유,유,부상,음주운전,2022.11.12,118,2022H48,2022K10
574,황지후,남,1990.1.19,유,유,무,부상,중앙선 침범,2022.4.30,106,2022H48,2022D60
575,정지우,여,1962.6.26,유,유,무,부상,신호위반,2022.7.6,96,2022H48,2022G25
576,이지호,남,1960.8.23,유,유,무,부상,신호위반,2022.10.13,115,2022H48,2022J66
577,유민준,여,1997.6.8,유,유,무,부상,과속,2022.7.28,97,2022H48,2022G66
578,박시우,여,1973.3.19,유,유,유,부상,음주운전,2022.9.23,103,2022H48,2022I54
579,성지유,남,1961.2.29,유,유,무,사망,중앙선 침범,2022.6.19,99,2022H48,2022F74
580,한지호,남,1997.8.4,유,유,무,부상,중앙선 침범,2022.2.5,110,2022H48,2022B52
581,최하준,여,1966.6.7,유,유,무,사망,중앙선 침범,2022.2.2,111,2022H48,2022B41
582,조선우,남,1976.12.28,유,유,무,사망,중앙선 침범,2022.11.7,132,2022H48,2022K43
583,유민준,남,1998.10.14,유,유,무,부상,중앙선 침범,2022.11.5,115,2022H48,2022K34
584,최지민,여,2000.7.3,유,유,무,부상,과속,2022.9.21,110,2022H48,2022I72
585,김서준,여,1994.1.1,유,유,무,부상,과속,2022.12.18,120,2022H48,2022L62
586,정서윤,남,1993.4.7,유,유,무,부상,중앙선 침범,2022.12.8,92,2022H48,2022L48
587,황서현,남,1963.9.29,유,유,유,사망,음주운전,2022.3.11,92,2022H48,2022C49
588,김서진,여,1992.4.16,유,유,유,부상,음주운전,2022.7.20,115,2022H48,2022G32
589,장서현,여,1970.9.13,유,유,무,부상,중앙선 침범,2022.2.24,110,2022H48,2022B95
590,최연우,남,1974.6.31,유,유,무,부상,과속,2022.3.8,97,2022H48,2022C66
591,조하윤,남,1973.4.16,유,유,무,사망,신호위반,2022.10.14,139,2022H48,2022J27
592,정준우,남,1992.1.14,유,유,무,부상,과속,2022.6.5,119,2022H48,2022F29
593,박서연,여,1975.10.31,유,유,무,부상,신호위반,2022.6.31,114,2022H48,2022F26
594,장도윤,여,1970.11.1,유,유,무,부상,과속,2022.10.4,118,2022H48,2022J48
595,이연우,남,2000.9.31,유,유,무,사망,신호위반,2022.7.27,132,2022H48,2022G50
596,김서윤,여,1965.11.8,유,유,무,부상,신호위반,2022.2.23,102,2022H48,2022B50
597,이시우,여,1987.8.6,유,유,무,부상,신호위반,2022.7.10,116,2022H48,2022G34
598,박도윤,남,1979.11.30,유,유,무,부상,중앙선 침범,2022.11.15,105,2022H48,2022K50
599,장지호,남,1979.4.23,유,유,무,부상,신호위반,2022.9.1,104,2022H48,2022I15
600,최민서,남,1997.2.4,유,유,무,부상,중앙선 침범,2022.3.6,93,2022H48,2022C53
601,육준우,남,2000.6.19,유,유,무,사망,중앙선 침범,2022.4.26,102,2022H48,2022D45
602,정도윤,남,1980.1.29,유,유,무,부상,신호위반,2022.9.2,126,2022H48,2022I11
603,장하윤,남,1980.9.30,유,유,무,부상,과속,2022.3.5,92,2022H48,2022C34
604,이서연,남,1976.12.7,유,유,유,부상,음주운전,2022.2.26,126,2022H48,2022B34
605,노지호,여,1999.12.3,유,유,무,부상,과속,2022.12.30,103,2022H48,2022L62
606,장지우,남,1966.5.16,유,유,무,부상,과속,2022.2.3,110,2022H48,2022B64
607,육준서,여,1987.8.18,유,유,유,부상,음주운전,2022.6.26,110,2022H48,2022F64
608,정서연,남,1977.9.4,유,유,무,부상,과속,2022.7.29,124,2022H48,2022G54
609,조지원,남,1998.4.17,유,유,무,사망,신호위반,2022.6.29,136,2022H48,2022F58
610,장준서,여,1962.2.28,유,유,유,부상,음주운전,2022.6.22,119,2022H48,2022F59
611,육서현,남,1984.11.15,유,유,유,부상,음주운전,2022.12.18,123,2022H48,2022L38
612,정지호,남,1987.1.30,유,유,무,부상,신호위반,2022.8.6,114,2022H48,2022H72
613,이지후,여,1983.12.20,유,유,무,부상,신호위반,2022.8.19,92,2022H48,2022H29
614,박수정,남,1973.9.19,유,유,무,부상,과속,2022.12.5,116,2022H48,2022L33
615,성윤서,남,1973.2.7,유,유,유,부상,음주운전,2022.12.31,111,2022H48,2022L51
616,노지민,여,1976.6.31,유,유,무,부상,과속,2022.4.28,109,2022H48,2022D31
617,이시우,남,1967.3.26,유,유,무,부상,신호위반,2022.12.19,110,2022H48,2022L48
618,한시우,남,1979.3.1,유,유,유,사망,음주운전,2022.8.30,131,2022H48,2022H19
619,장시우,남,1986.5.10,유,유,무,부상,과속,2022.5.10,91,2022H48,2022Z28
620,이준우,남,1964.3.21,유,유,유,사망,음주운전,2022.12.9,137,2022H48,2022L73
621,한지민,여,2000.1.20,유,유,무,부상,과속,2022.5.26,118,2022H48,2022Z19
622,김지안,여,1960.4.20,유,유,무,부상,과속,2022.4.30,126,2022H48,2022D13
623,조수정,여,1974.8.23,유,유,무,부상,과속,2022.6.12,90,2022H48,2022F49
624,황서진,여,1981.7.16,유,유,유,부상,음주운전,2022.8.8,118,2022H48,2022H85
625,곽서준,남,1979.5.4,유,유,무,사망,신호위반,2022.11.15,135,2022H48,2022K91
626,정서진,남,1983.9.1,유,유,무,부상,중앙선 침범,2022.10.7,122,2022H48,2022J75
627,조서준,여,1960.2.22,유,유,유,사망,음주운전,2022.12.10,110,2022H48,2022L12
628,장하은,여,1990.11.27,유,유,무,사망,과속,2022.4.30,105,2022H48,2022D98
629,한민서,남,1979.4.20,유,유,유,사망,음주운전,2022.6.5,137,2022H48,2022F15
630,정준우,남,1987.10.24,유,유,무,사망,과속,2022.2.10,117,2022H48,2022B88
631,정예준,남,1984.8.22,유,유,무,부상,중앙선 침범,2022.12.30,119,2022H48,2022L45
632,박지유,남,2000.7.28,유,유,무,부상,중앙선 침범,2022.11.26,96,2022H48,2022K1
633,이선우,남,1977.5.26,유,유,무,부상,과속,2022.7.11,92,2022H48,2022G72
634,장준서,여,1966.7.10,유,유,무,부상,중앙선 침범,2022.4.17,121,2022H48,2022D15
635,황지후,남,1977.9.15,유,유,무,사망,신호위반,2022.8.26,130,2022H48,2022H52
636,이서연,남,1988.10.17,유,유,무,부상,과속,2022.6.1,123,2022H48,2022F72
637,최서준,여,1987.3.12,유,유,무,부상,중앙선 침범,2022.11.4,109,2022H48,2022K97
638,육채은,남,1997.4.3,유,유,유,사망,음주운전,2022.12.29,132,2022H48,2022L65
639,황서연,여,1960.7.16,유,유,무,부상,신호위반,2022.9.25,116,2022H48,2022I30
640,정하윤,여,1966.1.27,유,유,무,부상,과속,2022.5.29,119,2022H48,2022Z92
641,한하준,남,1975.1.30,유,유,무,부상,중앙선 침범,2022.7.30,106,2022H48,2022G71
642,장윤서,여,1962.11.2,유,유,무,부상,중앙선 침범,2022.10.29,109,2022H48,2022J48
643,장서준,남,1985.4.25,유,유,무,부상,신호위반,2022.1.24,109,2022H48,2022A2
644,황서윤,여,1978.1.10,유,유,무,부상,과속,2022.4.18,121,2022H48,2022D34
645,김서연,남,1974.3.1,유,유,유,부상,음주운전,2022.10.17,110,2022H48,2022J58
646,정예준,여,2000.4.21,유,유,유,사망,음주운전,2022.8.6,92,2022H48,2022H41
647,황서현,남,1995.2.31,유,유,무,부상,신호위반,2022.8.7,112,2022H48,2022H29
648,김채은,남,1968.2.3,유,유,무,부상,과속,2022.1.20,120,2022H48,2022A14
649,곽서윤,여,1995.6.21,유,유,유,부상,음주운전,2022.11.6,102,2022H48,2022K4
650,곽서준,여,1971.12.10,유,유,무,사망,과속,2022.11.2,126,2022H48,2022K30
651,육선우,남,1964.9.27,유,유,무,부상,과속,2022.6.26,102,2022H48,2022F68
652,성서진,여,1970.8.3,유,유,무,사망,과속,2022.6.29,111,2022H48,2022F50
653,박서준,남,1960.11.8,유,유,유,부상,음주운전,2022.11.8,128,2022H48,2022K76
654,김지민,남,1983.8.27,유,유,무,사망,과속,2022.4.30,131,2022H48,2022D11
655,박예준,여,1972.6.18,유,유,유,사망,음주운전,2022.5.5,134,2022H48,2022Z6
656,이연우,여,1960.4.18,유,유,유,부상,음주운전,2022.1.23,105,2022H48,2022A87
657,이도윤,여,1971.9.15,유,유,무,사망,과속,2022.9.22,135,2022H48,2022I66
658,김지원,남,1980.11.4,유,유,유,부상,음주운전,2022.5.29,94,2022H48,2022Z61
659,김채은,남,1998.2.30,유,유,유,사망,음주운전,2022.7.26,127,2022H48,2022G43
660,한하윤,남,1989.1.30,유,유,무,부상,중앙선 침범,2022.2.3,91,2022H48,2022B33
661,조지후,남,1963.3.23,유,유,무,부상,신호위반,2022.8.7,119,2022H48,2022H21
662,유연우,남,1988.7.17,유,유,유,부상,음주운전,2022.2.2,123,2022H48,2022B98
663,장도윤,남,1961.7.27,유,유,무,부상,중앙선 침범,2022.10.16,109,2022H48,2022J60
664,육서현,여,1961.8.1,유,유,유,부상,음주운전,2022.1.12,110,2022H48,2022A81
665,박서윤,남,1969.3.1,유,유,무,부상,과속,2022.6.26,120,2022H48,2022F87
666,곽지민,여,1984.2.15,유,유,유,사망,음주운전,2022.6.28,136,2022H48,2022F34
667,김준우,여,1991.3.21,유,유,무,부상,과속,2022.9.18,119,2022H48,2022I76
668,곽도윤,남,2000.9.2,유,유,유,부상,음주운전,2022.4.18,118,2022H48,2022D31
669,이지안,남,1960.11.19,유,유,무,부상,중앙선 침범,2022.8.15,99,2022H48,2022H54
670,곽예준,남,1974.4.5,유,유,무,사망,중앙선 침범,2022.4.16,135,2022H48,2022D46
671,육하은,여,1975.2.23,유,유,무,부상,과속,2022.3.19,113,2022H48,2022C1
672,노선우,여,1962.12.17,유,유,무,부상,신호위반,2022.5.27,117,2022H48,2022Z42
673,정서윤,남,1990.3.8,유,유,무,부상,신호위반,2022.2.24,105,2022H48,2022B75
674,육준우,남,1961.7.26,유,유,유,부상,음주운전,2022.5.12,101,2022H48,2022Z39
675,장선우,여,1979.8.12,유,유,무,부상,신호위반,2022.1.21,110,2022H48,2022A3
676,최수정,남,1984.4.28,유,유,무,부상,신호위반,2022.11.17,105,2022H48,2022K78
677,장지호,여,1976.6.30,유,유,무,사망,과속,2022.2.19,95,2022H48,2022B15
678,장민서,남,1977.4.21,유,유,무,사망,과속,2022.6.16,134,2022H48,2022F31
679,장준우,여,1969.6.29,유,유,무,사망,신호위반,2022.3.22,130,2022H48,2022C74
680,곽수정,여,1976.9.28,유,유,무,부상,중앙선 침범,2022.3.14,103,2022H48,2022C62
681,곽지안,여,1960.6.31,유,유,무,사망,과속,2022.6.18,133,2022H48,2022F62
682,육연우,남,1999.3.15,유,유,무,부상,중앙선 침범,2022.7.23,110,2022H48,2022G66
683,이예준,남,1962.1.18,유,유,무,사망,신호위반,2022.4.10,134,2022H48,2022D7
684,최서윤,여,1978.11.26,유,유,유,부상,음주운전,2022.5.27,118,2022H48,2022Z53
685,장서연,남,1973.7.6,유,유,무,부상,과속,2022.2.14,90,2022H48,2022B69
686,박하은,남,1979.6.26,유,유,유,사망,음주운전,2022.9.27,133,2022H48,2022I52
687,장지민,여,1974.1.31,유,유,유,부상,음주운전,2022.4.23,118,2022H48,2022D83
688,최수정,남,2000.3.21,유,유,무,부상,과속,2022.1.7,125,2022H48,2022A12
689,장하윤,남,1963.5.28,유,유,유,부상,음주운전,2022.2.22,93,2022H48,2022B76
690,박민서,여,1982.11.28,유,유,무,부상,신호위반,2022.11.31,96,2022H48,2022K6
691,최서진,남,1964.12.9,유,유,무,부상,중앙선 침범,2022.4.15,99,2022H48,2022D84
692,성서연,남,1965.9.3,유,유,무,사망,과속,2022.12.12,137,2022H48,2022L91
693,조선우,남,1986.11.21,유,유,무,부상,중앙선 침범,2022.3.21,116,2022H48,2022C67
694,박예준,남,1982.10.18,유,유,무,부상,중앙선 침범,2022.8.15,91,2022H48,2022H41
695,한시우,남,1985.2.24,유,유,무,사망,과속,2022.10.13,137,2022H48,2022J93
696,한시우,남,1984.11.27,유,유,무,사망,중앙선 침범,2022.7.21,132,2022H48,2022G67
697,노서윤,여,1977.8.17,유,유,무,부상,신호위반,2022.6.27,124,2022H48,2022F34
698,곽서연,남,1984.1.20,유,유,무,부상,신호위반,2022.7.4,125,2022H48,2022G40
699,유지유,여,1998.1.8,유,유,무,부상,중앙선 침범,2022.12.22,107,2022H48,2022L79
700,이지유,남,1973.4.2,유,유,무,사망,과속,2022.2.31,135,2022H48,2022B77
701,노지민,남,2000.11.30,유,유,무,부상,중앙선 침범,2022.9.23,100,2022H48,2022I94
702,장지유,여,1984.3.23,유,유,무,부상,신호위반,2022.12.20,106,2022H48,2022L11
703,황채은,남,1978.4.3,유,유,무,부상,신호위반,2022.11.22,125,2022H48,2022K36
704,노도윤,남,1985.9.8,유,유,유,사망,음주운전,2022.12.19,139,2022H48,2022L44
705,황지유,여,1962.7.14,유,유,무,사망,과속,2022.11.7,137,2022H48,2022K15
706,유지호,남,1994.10.26,유,유,무,부상,과속,2022.6.5,94,2022H48,2022F57
707,황도윤,여,1987.6.7,유,유,유,부상,음주운전,2022.12.2,97,2022H48,2022L56
708,김채은,여,1972.5.5,유,유,무,사망,과속,2022.5.18,131,2022H48,2022Z64
709,황서윤,여,1989.2.3,유,유,무,부상,중앙선 침범,2022.1.14,124,2022H48,2022A33
710,장지후,남,1970.8.30,유,유,무,사망,신호위반,2022.12.27,138,2022H48,2022L60
711,육지원,남,1975.11.19,유,유,무,부상,신호위반,2022.4.25,97,2022H48,2022D43
712,박지유,여,1987.5.21,유,유,무,사망,신호위반,2022.5.9,139,2022H48,2022Z60
713,조지유,남,1960.9.23,유,유,유,부상,음주운전,2022.12.19,91,2022H48,2022L52
714,조하준,여,1967.7.16,유,유,무,부상,중앙선 침범,2022.2.27,91,2022H48,2022B12
715,유하윤,여,1973.12.11,유,유,무,부상,과속,2022.1.14,103,2022H48,2022A1
716,유서현,여,1975.4.29,유,유,무,부상,신호위반,2022.11.29,124,2022H48,2022K4
717,유선우,남,1964.3.6,유,유,무,부상,신호위반,2022.3.4,106,2022H48,2022C33
718,성서현,남,1991.11.19,유,유,무,사망,과속,2022.11.9,139,2022H48,2022K85
719,성지후,남,1982.1.18,유,유,무,사망,신호위반,2022.8.30,131,2022H48,2022H65
720,조하윤,남,1984.9.7,유,유,유,사망,음주운전,2022.3.13,136,2022H48,2022C54
721,박주호,여,1979.10.5,유,유,무,사망,과속,2022.1.28,132,2022H48,2022A38
722,정예준,남,1989.6.10,유,유,무,부상,과속,2022.12.14,115,2022H48,2022L19
723,최지우,여,1995.3.2,유,유,무,부상,신호위반,2022.5.17,123,2022H48,2022Z23
724,한서연,여,1964.12.19,유,유,무,사망,신호위반,2022.6.4,91,2022H48,2022F26
725,육채은,남,1990.1.30,유,유,무,부상,중앙선 침범,2022.1.6,96,2022H48,2022A61
726,곽지우,남,1993.2.13,유,유,무,부상,과속,2022.11.12,114,2022H48,2022K79
727,곽지원,남,1964.5.12,유,유,무,부상,중앙선 침범,2022.3.23,109,2022H48,2022C86
728,이서현,여,1987.4.31,유,유,유,부상,음주운전,2022.8.24,122,2022H48,2022H48
729,장서진,여,1972.8.5,유,유,유,부상,음주운전,2022.10.25,113,2022H48,2022J92
730,유지안,여,1985.4.1,유,유,유,부상,음주운전,2022.10.25,103,2022H48,2022J74
731,한지유,남,1978.9.19,유,유,무,사망,신호위반,2022.11.2,121,2022H48,2022K50
732,박시우,남,2002.9.29,유,유,무,부상,신호위반,2022.6.1,106,2022H48,2022F65
733,김지민,남,1973.4.9,유,유,유,부상,음주운전,2022.8.26,104,2022H48,2022H95
734,유연우,남,1966.1.24,유,유,무,부상,중앙선 침범,2022.7.23,103,2022H48,2022G87
735,육서연,여,1967.7.18,유,유,무,부상,중앙선 침범,2022.10.5,122,2022H48,2022J62
736,정지안,남,1965.9.7,유,유,유,사망,음주운전,2022.1.20,110,2022H48,2022A6
737,곽연우,여,1995.10.2,유,유,무,부상,신호위반,2022.4.3,114,2022H48,2022D9
738,최지후,여,1972.12.21,유,유,무,부상,과속,2022.1.5,98,2022H48,2022A4
739,김지민,남,2000.5.6,유,유,무,부상,신호위반,2022.8.3,113,2022H48,2022H48
740,황서준,남,1999.11.15,유,유,무,부상,중앙선 침범,2022.11.14,102,2022H48,2022K19
741,곽준서,여,1971.7.25,유,유,무,부상,중앙선 침범,2022.2.20,129,2022H48,2022B38
742,황준우,여,1987.7.17,유,유,무,부상,과속,2022.11.14,99,2022H48,2022K3
743,육채은,여,1996.10.2,유,유,무,부상,중앙선 침범,2022.3.31,129,2022H48,2022C46
744,정서윤,남,1971.12.20,유,유,유,사망,음주운전,2022.8.15,104,2022H48,2022H74
745,이서연,남,1997.5.19,유,유,무,부상,과속,2022.6.10,102,2022H48,2022F4
746,박채은,여,1988.8.29,유,유,무,사망,신호위반,2022.12.26,137,2022H48,2022L81
747,최하윤,남,1992.11.31,유,유,무,부상,과속,2022.5.29,104,2022H48,2022Z3
748,곽준서,남,1981.1.7,유,유,무,부상,신호위반,2022.3.31,111,2022H48,2022C25
749,곽하윤,여,1961.5.26,유,유,무,부상,과속,2022.4.23,93,2022H48,2022D1
750,성민서,남,1962.8.21,유,유,무,부상,과속,2022.7.10,119,2022H48,2022G74
751,성하은,여,1986.3.8,유,유,무,부상,중앙선 침범,2022.11.11,119,2022H48,2022K22
752,성선우,여,1962.2.15,유,유,유,부상,음주운전,2022.11.31,103,2022H48,2022K97
753,이서진,남,1992.5.24,유,유,유,부상,음주운전,2022.5.4,90,2022H48,2022Z27
754,육윤서,남,1970.11.9,유,유,무,부상,신호위반,2022.4.28,111,2022H48,2022D68
755,최윤서,남,1973.3.29,유,유,무,부상,신호위반,2022.11.6,93,2022H48,2022K43
756,황준서,남,1987.2.21,유,유,무,부상,중앙선 침범,2022.9.27,112,2022H48,2022I8
757,정예준,여,1976.10.19,유,유,무,부상,신호위반,2022.11.16,125,2022H48,2022K84
758,유준우,여,1986.8.7,유,유,무,부상,신호위반,2022.5.27,124,2022H48,2022Z42
759,박준우,남,1962.12.14,유,유,무,부상,중앙선 침범,2022.9.3,117,2022H48,2022I16
760,성지안,여,1999.9.4,유,유,무,사망,신호위반,2022.4.6,133,2022H48,2022D18
761,노윤서,여,1986.3.28,유,유,무,부상,신호위반,2022.2.3,111,2022H48,2022B96
762,황채원,남,1982.3.9,유,유,무,부상,신호위반,2022.12.28,123,2022H48,2022L27
763,노선우,여,1961.10.9,유,유,무,부상,신호위반,2022.11.14,98,2022H48,2022K87
764,곽지원,여,1973.11.22,유,유,무,사망,신호위반,2022.10.9,130,2022H48,2022J45
765,곽서준,남,1963.3.15,유,유,무,사망,과속,2022.11.15,132,2022H48,2022K86
766,육채원,여,1982.2.11,유,유,무,부상,과속,2022.5.19,117,2022H48,2022Z1
767,김서윤,여,1976.4.16,유,유,무,사망,신호위반,2022.5.21,137,2022H48,2022Z52
768,조채은,남,1976.7.30,유,유,무,부상,신호위반,2022.2.23,91,2022H48,2022B33
769,곽주호,여,1986.3.16,유,유,유,부상,음주운전,2022.6.28,112,2022H48,2022F58
770,황서연,여,1972.3.1,유,유,무,부상,중앙선 침범,2022.10.17,102,2022H48,2022J77
771,최선우,남,1974.4.15,유,유,무,부상,과속,2022.2.22,96,2022H48,2022B29
772,곽서윤,여,1977.2.21,유,유,유,사망,음주운전,2022.6.31,121,2022H48,2022F79
773,이하은,여,1965.5.22,유,유,유,부상,음주운전,2022.11.30,117,2022H48,2022K34
774,성채원,남,1970.12.16,유,유,유,부상,음주운전,2022.5.8,100,2022H48,2022Z75
775,최지유,여,1978.9.10,유,유,무,부상,중앙선 침범,2022.10.22,95,2022H48,2022J4
776,육하윤,남,1963.12.7,유,유,유,부상,음주운전,2022.4.30,127,2022H48,2022D54
777,성주원,여,1975.12.6,유,유,유,부상,음주운전,2022.12.31,109,2022H48,2022L84
778,육윤서,여,1961.8.21,유,유,무,부상,중앙선 침범,2022.8.29,115,2022H48,2022H4
779,육지호,남,1994.11.5,유,유,무,부상,신호위반,2022.11.21,96,2022H48,2022K82
780,김연우,여,1971.12.25,유,유,무,부상,과속,2022.2.1,95,2022H48,2022B39
781,황하은,여,1997.1.26,유,유,유,부상,음주운전,2022.4.17,125,2022H48,2022D98
782,이준서,남,1989.5.26,유,유,유,사망,음주운전,2022.6.25,131,2022H48,2022F36
783,장지호,여,1994.5.20,유,유,유,부상,음주운전,2022.8.18,118,2022H48,2022H15
784,육채은,여,1982.5.24,유,유,무,부상,과속,2022.7.6,123,2022H48,2022G27
785,유지민,여,1999.10.2,유,유,유,부상,음주운전,2022.7.19,95,2022H48,2022G56
786,조도윤,남,1968.5.2,유,유,무,부상,과속,2022.6.26,103,2022H48,2022F43
787,곽선우,남,1965.4.27,유,유,유,사망,음주운전,2022.7.8,139,2022H48,2022G25
788,노연우,남,1960.2.6,유,유,무,사망,과속,2022.6.3,129,2022H48,2022F90
789,성지후,여,1997.12.20,유,유,무,사망,신호위반,2022.10.24,131,2022H48,2022J56
790,황지유,남,1994.4.9,유,유,무,부상,신호위반,2022.8.7,109,2022H48,2022H88
791,육준서,여,1971.9.30,유,유,무,부상,중앙선 침범,2022.4.13,116,2022H48,2022D70
792,황채은,남,1976.4.1,유,유,무,부상,신호위반,2022.5.12,108,2022H48,2022Z46
793,박선우,남,1964.4.9,유,유,유,사망,음주운전,2022.1.9,131,2022H48,2022A21
794,조준우,여,1960.3.14,유,유,유,부상,음주운전,2022.5.31,120,2022H48,2022Z54
795,김채은,여,1966.10.6,유,유,무,사망,중앙선 침범,2022.12.18,139,2022H48,2022L76
796,이수정,여,1973.2.8,유,유,무,부상,과속,2022.10.15,117,2022H48,2022J65
797,박민준,남,1978.2.4,유,유,무,부상,중앙선 침범,2022.2.26,127,2022H48,2022B45
798,유채원,남,2002.7.7,유,유,무,사망,신호위반,2022.1.18,134,2022H48,2022A17
799,노윤서,남,1992.4.4,유,유,무,부상,중앙선 침범,2022.7.3,111,2022H48,2022G49
800,장채은,여,1961.2.3,유,유,무,사망,신호위반,2022.3.27,134,2022H48,2022C37
801,성시우,남,1960.1.25,유,유,무,부상,중앙선 침범,2022.11.7,116,2022H48,2022K10
802,황민서,여,1979.7.24,유,유,무,부상,과속,2022.4.28,121,2022H48,2022D2
803,성시우,여,1985.2.18,유,유,무,사망,중앙선 침범,2022.1.24,138,2022H48,2022A52
804,황시우,남,1978.7.11,유,유,무,사망,중앙선 침범,2022.4.20,136,2022H48,2022D69
805,정준우,여,1998.7.23,유,유,무,부상,신호위반,2022.6.10,110,2022H48,2022F21
806,황민서,여,1973.1.27,유,유,무,부상,신호위반,2022.9.9,97,2022H48,2022I60
807,정윤서,여,1989.6.23,유,유,유,부상,음주운전,2022.2.5,111,2022H48,2022B81
808,김준우,여,1996.3.19,유,유,무,부상,신호위반,2022.3.25,122,2022H48,2022C76
809,최하윤,남,1981.2.17,유,유,유,부상,음주운전,2022.6.30,114,2022H48,2022F58
810,한연우,남,2001.12.24,유,유,유,부상,음주운전,2022.5.18,111,2022H48,2022Z1
811,이채원,여,2002.1.30,유,유,무,사망,중앙선 침범,2022.12.15,134,2022H48,2022L86
812,노채은,여,1986.9.23,유,유,유,부상,음주운전,2022.9.9,111,2022H48,2022I28
813,조수정,남,1990.11.22,유,유,무,사망,중앙선 침범,2022.3.27,106,2022H48,2022C93
814,육준우,남,1997.5.9,유,유,무,부상,중앙선 침범,2022.10.1,126,2022H48,2022J88
815,육지후,여,1998.3.14,유,유,무,부상,신호위반,2022.10.15,121,2022H48,2022J67
816,조민서,여,1965.8.5,유,유,유,사망,음주운전,2022.2.14,134,2022H48,2022B12
817,노하윤,남,1987.10.16,유,유,무,사망,과속,2022.3.8,110,2022H48,2022C15
818,조서준,여,1970.4.24,유,유,유,부상,음주운전,2022.5.6,94,2022H48,2022Z22
819,곽서윤,남,2002.5.10,유,유,무,사망,중앙선 침범,2022.8.7,131,2022H48,2022H35
820,노민준,여,1997.10.7,유,유,무,사망,중앙선 침범,2022.8.6,118,2022H48,2022H37
821,장지안,남,1973.6.26,유,유,무,부상,신호위반,2022.9.23,112,2022H48,2022I11
822,이준서,남,1968.6.3,유,유,무,부상,신호위반,2022.9.20,126,2022H48,2022I52
823,노선우,여,1981.9.17,유,유,무,부상,신호위반,2022.12.16,92,2022H48,2022L20
824,곽지우,여,1966.4.10,유,유,무,사망,중앙선 침범,2022.9.25,133,2022H48,2022I42
825,김예준,남,1998.2.4,유,유,무,부상,신호위반,2022.11.25,108,2022H48,2022K39
826,육지호,여,1986.12.27,유,유,무,부상,신호위반,2022.2.27,110,2022H48,2022B35
827,육지호,여,1989.9.26,유,유,유,사망,음주운전,2022.4.12,138,2022H48,2022D60
828,성주원,여,1995.11.25,유,유,무,부상,신호위반,2022.12.28,114,2022H48,2022L12
829,육지유,남,1976.8.8,유,유,무,사망,신호위반,2022.7.4,134,2022H48,2022G31
830,곽준서,여,1996.2.1,유,유,유,사망,음주운전,2022.2.14,128,2022H48,2022B70
831,황서윤,여,1972.3.27,유,유,무,부상,신호위반,2022.5.13,104,2022H48,2022Z52
832,성시우,남,1976.3.7,유,유,무,사망,과속,2022.2.25,134,2022H48,2022B28
833,김지후,남,1988.5.29,유,유,유,부상,음주운전,2022.11.25,111,2022H48,2022K60
834,김서현,남,1972.3.17,유,유,무,부상,과속,2022.12.23,92,2022H48,2022L64
835,곽선우,여,1981.5.25,유,유,무,부상,중앙선 침범,2022.3.19,93,2022H48,2022C4
836,김서준,남,1989.10.24,유,유,유,부상,음주운전,2022.4.24,114,2022H48,2022D25
837,정채은,여,1975.7.6,유,유,무,사망,신호위반,2022.6.27,138,2022H48,2022F9
838,한민준,남,1995.3.27,유,유,무,부상,중앙선 침범,2022.10.6,103,2022H48,2022J82
839,한연우,여,2001.10.27,유,유,무,부상,신호위반,2022.10.12,129,2022H48,2022J27
840,한주원,남,1961.12.6,유,유,무,부상,중앙선 침범,2022.4.18,111,2022H48,2022D64
841,조시우,남,1994.8.5,유,유,무,부상,과속,2022.1.5,96,2022H48,2022A7
842,장서현,남,1970.8.23,유,유,유,부상,음주운전,2022.12.4,123,2022H48,2022L89
843,박서진,남,1989.10.8,유,유,무,부상,과속,2022.7.25,97,2022H48,2022G82
844,성준우,여,1999.1.8,유,유,유,부상,음주운전,2022.10.2,95,2022H48,2022J32
845,박채은,남,1987.12.8,유,유,무,사망,중앙선 침범,2022.3.3,137,2022H48,2022C52
846,곽민서,여,1974.5.27,유,유,유,부상,음주운전,2022.9.8,101,2022H48,2022I60
847,장지유,여,1967.3.19,유,유,무,사망,과속,2022.12.26,134,2022H48,2022L51
848,장예준,남,1962.4.6,유,유,무,부상,과속,2022.3.20,99,2022H48,2022C4
849,한예준,남,1973.11.19,유,유,무,부상,신호위반,2022.11.18,119,2022H48,2022K47
850,이서진,여,1998.2.1,유,유,무,사망,중앙선 침범,2022.3.21,113,2022H48,2022C92
851,유서연,남,1982.9.13,유,유,유,사망,음주운전,2022.10.7,136,2022H48,2022J34
852,육수정,남,1971.11.30,유,유,유,부상,음주운전,2022.8.14,109,2022H48,2022H21
853,한지원,남,1979.12.21,유,유,무,부상,중앙선 침범,2022.11.16,126,2022H48,2022K90
854,노선우,남,1964.1.30,유,유,유,부상,음주운전,2022.3.1,110,2022H48,2022C63
855,조주원,여,1995.1.7,유,유,무,부상,과속,2022.9.25,106,2022H48,2022I77
856,노주호,여,1996.11.4,유,유,무,사망,과속,2022.12.3,136,2022H48,2022L85
857,한하윤,여,1973.10.5,유,유,무,부상,과속,2022.8.25,114,2022H48,2022H25
