교통사고 당사자 번호,이름,성별,생년월일,면허유무,안전벨트 유무,음주 여부,부상/사망 여부,교통사고 종류,교통사고 날짜,사고직전 속도,사고 발생지,대전시 사고 관리 번호
540,장민준,남,1991.4.1,유,유,무,부상,중앙선 침범,2022.2.22,109,서구 둔상동,2022B96
541,성준우,남,1992.5.4,유,유,무,부상,신호위반,2022.3.23,129,유성구 진잠동,2022C10
542,장서연,남,2001.10.22,유,유,무,부상,음주운전,2022.5.26,116,동구 효동,2022Z10
543,김지우,남,1963.5.4,유,유,무,부상,신호위반,2022.7.17,96,중구 오류동,2022G19
544,곽하준,여,1968.7.12,유,유,유,부상,음주운전,2022.8.2,116,유성구 전민동,2022H69
545,이서연,남,1999.9.21,유,유,유,부상,음주운전,2022.7.25,82,중구 대사동,2022G49
546,육서연,남,1975.11.6,유,유,무,부상,음주운전,2022.7.4,120,동구 효동,2022G75
547,장서진,남,1965.6.12,유,유,무,부상,음주운전,2022.2.23,128,동구 용운동,2022B8
548,박준우,남,1998.9.14,유,유,무,부상,과속,2022.10.12,102,대덕구 석봉동,2022J48
549,정하은,여,1965.6.2,유,유,무,부상,음주운전,2022.10.18,116,동구 효동,2022J49
550,유하윤,여,1989.9.10,유,유,무,부상,신호위반,2022.1.12,91,유성구 관평동,2022A27
551,김채원,여,1960.1.22,유,유,무,부상,신호위반,2022.10.5,100,유성구 신성동,2022J39
552,이서진,여,1967.8.24,유,유,무,부상,신호위반,2022.7.29,83,중구 은행선화동,2022G95
553,최채은,남,1976.3.13,유,유,유,부상,음주운전,2022.1.5,100,동구 용운동,2022A48
554,육서연,남,1978.7.25,유,유,무,부상,음주운전,2022.3.18,110,동구 용운동,2022C93
555,최지민,남,1994.4.21,유,유,무,부상,중앙선 침범,2022.8.24,92,중구 은행선화동,2022H74
556,노서진,여,1997.4.22,유,유,유,부상,음주운전,2022.5.28,86,유성구 관평동,2022Z96
557,김선우,여,1970.8.6,유,유,무,부상,과속,2022.1.18,89,중구 오류동,2022A56
558,이준서,여,1992.12.12,유,유,무,부상,신호위반,2022.8.22,95,중구 오류동,2022H52
559,이서준,남,1985.2.3,유,유,무,부상,신호위반,2022.11.27,128,유성구 신성동,2022K82
560,노서진,남,1969.9.22,유,유,유,부상,음주운전,2022.7.4,129,대덕구 송촌동,2022G78
561,장하준,남,1961.10.20,유,유,무,부상,신호위반,2022.8.12,124,동구 신인동,2022H65
562,성서연,남,1979.4.12,유,유,무,부상,과속,2022.2.29,105,대덕구 법동,2022B93
563,곽하은,남,1964.8.2,유,유,무,부상,과속,2022.7.31,80,중구 오류동,2022G18
564,성연우,남,1960.10.23,유,유,무,부상,과속,2022.11.3,117,대덕구 법동,2022K27
565,한지호,남,1991.12.8,유,유,무,부상,과속,2022.9.25,118,유성구 신성동,2022I55
566,유수정,여,1975.9.28,유,유,무,부상,음주운전,2022.7.11,117,동구 삼성동,2022G69
567,김지우,여,1970.1.30,유,유,무,사망,음주운전,2022.2.29,103,서구 만년동,2022B21
568,유지우,남,1976.9.6,유,유,무,부상,중앙선 침범,2022.12.12,92,동구 용운동,2022L45
569,정주호,남,1981.6.17,유,유,무,부상,중앙선 침범,2022.6.30,95,중구 은행선화동,2022F96
570,한서진,여,1970.3.30,유,유,무,부상,과속,2022.2.26,101,동구 용운동,2022B49
571,장지원,여,1985.3.4,유,유,무,부상,중앙선 침범,2022.5.9,117,동구 효동,2022Z87
572,김지민,여,1985.2.10,유,유,무,부상,음주운전,2022.5.26,99,동구 효동,2022Z10
573,유지우,여,1974.2.10,유,유,무,부상,중앙선 침범,2022.9.17,100,동구 자양동,2022I77
574,이지유,여,1986.10.21,유,유,무,부상,중앙선 침범,2022.3.16,98,동구 자양동,2022C92
575,유서준,여,1994.5.7,유,유,무,부상,과속,2022.11.4,86,대덕구 법동,2022K8
576,김윤서,남,1976.9.4,유,유,무,부상,신호위반,2022.3.13,102,동구 삼성동,2022C27
577,곽서윤,남,1998.7.11,유,유,무,부상,음주운전,2022.6.26,127,동구 자양동,2022F49
578,곽선우,여,1965.3.8,유,유,무,부상,중앙선 침범,2022.12.14,80,동구 신인동,2022L97
579,장하준,남,2002.5.12,유,유,무,부상,신호위반,2022.7.29,87,중구 은행선화동,2022G95
580,이하윤,남,1963.12.22,유,유,무,부상,음주운전,2022.12.26,119,유성구 진잠동,2022L14
581,성서진,여,2001.1.5,유,유,무,사망,음주운전,2022.8.29,96,중구 오류동,2022H32
582,곽서현,남,1969.3.10,유,유,유,부상,음주운전,2022.7.14,81,중구 은행선화동,2022G26
583,이하준,남,1997.2.29,유,유,무,부상,음주운전,2022.2.12,94,유성구 전민동,2022B29
584,곽채은,남,1997.3.19,유,유,무,부상,음주운전,2022.6.29,84,유성구 전민동,2022F9
585,박선우,여,2001.1.29,유,유,무,부상,중앙선 침범,2022.1.11,84,대덕구 오정동,2022A47
586,노민서,남,1965.4.20,유,유,무,부상,과속,2022.10.8,109,동구 자양동,2022J22
587,정주호,여,1979.6.31,유,유,무,부상,음주운전,2022.7.11,117,동구 효동,2022G61
588,김지원,여,1984.4.18,유,유,무,부상,신호위반,2022.11.27,109,대덕구 회덕동,2022K61
589,한선우,남,1993.12.24,유,유,무,부상,음주운전,2022.4.5,99,대덕구 석봉동,2022D80
590,박하은,남,1997.3.11,유,유,무,부상,음주운전,2022.4.4,83,대덕구 법동,2022D38
591,성민서,여,1976.7.26,유,유,유,부상,음주운전,2022.10.14,92,중구 대사동,2022J15
592,장지안,여,1986.10.16,유,유,무,부상,중앙선 침범,2022.10.14,113,동구 용운동,2022J71
593,최윤서,여,1977.2.10,유,유,무,부상,신호위반,2022.6.3,121,대덕구 석봉동,2022F11
594,곽지유,남,1968.4.9,유,유,무,부상,과속,2022.10.23,100,중구 은행선화동,2022J75
595,육윤서,여,1979.1.24,유,유,무,부상,과속,2022.1.18,128,중구 오류동,2022A63
596,유준서,남,1983.3.28,유,유,무,부상,음주운전,2022.11.10,109,유성구 노은동,2022K49
597,조선우,여,1992.2.27,유,유,유,부상,음주운전,2022.4.22,84,대덕구 송촌동,2022D56
598,이채은,남,1980.11.4,유,유,무,부상,중앙선 침범,2022.10.6,84,동구 용운동,2022J36
599,정지원,남,1974.11.31,유,유,무,부상,신호위반,2022.10.1,88,동구 자양동,2022J56
600,정서윤,여,1996.8.14,유,유,무,부상,과속,2022.7.23,128,유성구 진잠동,2022G12
601,한서현,남,1986.10.16,유,유,유,부상,음주운전,2022.3.21,94,중구 대흥동,2022C84
602,성준서,여,1970.10.6,유,유,무,부상,음주운전,2022.11.6,115,중구 목동,2022K30
603,육서윤,여,1967.7.13,유,유,무,부상,신호위반,2022.10.30,120,동구 자양동,2022J60
604,이주원,여,1999.11.7,유,유,무,부상,과속,2022.6.22,91,유성구 전민동,2022F36
605,유민서,남,1972.3.15,유,유,무,부상,중앙선 침범,2022.5.11,112,서구 도마동,2022Z1
606,곽시우,남,1975.5.31,유,유,무,부상,중앙선 침범,2022.2.19,107,서구 둔상동,2022B44
607,정도윤,남,1968.5.8,유,유,유,사망,음주운전,2022.5.30,107,유성구 신성동,2022Z27
608,황하은,여,2002.8.16,유,유,무,부상,과속,2022.11.4,116,대덕구 송촌동,2022K46
609,곽서윤,남,1982.10.31,유,유,무,부상,중앙선 침범,2022.11.28,85,서구 둔상동,2022K6
610,최하준,여,1982.11.30,유,유,무,부상,음주운전,2022.4.5,118,대덕구 석봉동,2022D80
611,이서현,여,1986.8.25,유,유,무,부상,중앙선 침범,2022.10.11,103,유성구 진잠동,2022J64
612,성채은,여,1964.11.29,유,유,무,부상,과속,2022.9.13,108,유성구 관평동,2022I62
613,황서윤,남,1967.1.4,유,유,무,부상,음주운전,2022.11.10,121,대덕구 오정동,2022K36
614,장준우,여,1984.10.7,유,유,무,부상,과속,2022.10.4,125,대덕구 오정동,2022J93
615,이윤서,남,1980.10.6,유,유,무,부상,중앙선 침범,2022.8.16,81,중구 목동,2022H92
616,유지원,여,1991.6.8,유,유,무,부상,신호위반,2022.9.28,106,동구 삼성동,2022I53
617,이주호,여,1988.9.9,유,유,무,부상,음주운전,2022.8.4,90,동구 자양동,2022H47
618,곽연우,여,1973.8.17,유,유,무,부상,신호위반,2022.2.31,106,서구 갈마동,2022B32
619,김채원,남,1969.10.24,유,유,무,부상,음주운전,2022.9.12,81,서구 갈마동,2022I45
620,박주원,여,2001.11.21,유,유,무,부상,음주운전,2022.3.25,83,유성구 진잠동,2022C20
621,황시우,여,1970.6.19,유,유,무,부상,신호위반,2022.1.9,122,동구 자양동,2022A52
622,성민서,여,1982.11.7,유,유,무,부상,신호위반,2022.8.12,98,동구 신인동,2022H65
623,노지안,여,1988.7.17,유,유,무,부상,과속,2022.10.10,115,중구 오류동,2022J24
624,노민준,남,1991.12.20,유,유,무,부상,음주운전,2022.11.18,91,동구 삼성동,2022K77
625,육예준,여,1977.5.19,유,유,무,부상,신호위반,2022.8.29,87,서구 만년동,2022H60
626,성예준,여,1972.10.7,유,유,무,부상,과속,2022.7.21,94,중구 오류동,2022G96
627,황서연,여,1978.11.16,유,유,무,사망,신호위반,2022.11.27,99,대덕구 오정동,2022K2
628,장연우,남,1984.11.25,유,유,유,부상,음주운전,2022.7.11,113,대덕구 석봉동,2022G45
629,박민서,여,1961.4.22,유,유,무,부상,신호위반,2022.11.9,102,동구 용운동,2022K1
630,최지안,남,1984.6.19,유,유,무,부상,음주운전,2022.3.7,103,유성구 진잠동,2022C16
631,박지원,여,1981.5.14,유,유,무,부상,과속,2022.2.16,115,중구 대사동,2022B58
632,김지우,남,1991.8.13,유,유,무,부상,중앙선 침범,2022.6.11,83,유성구 진잠동,2022F90
633,황선우,남,1977.11.19,유,유,무,부상,과속,2022.11.4,122,대덕구 송촌동,2022K80
634,황윤서,여,1967.4.25,유,유,무,부상,중앙선 침범,2022.5.13,108,대덕구 법동,2022Z26
635,조예준,여,1982.12.21,유,유,무,부상,중앙선 침범,2022.6.28,114,유성구 전민동,2022F71
636,육지우,남,1982.4.30,유,유,유,부상,음주운전,2022.12.17,113,서구 갈마동,2022L9
637,장하윤,여,1962.1.26,유,유,무,부상,과속,2022.9.17,104,유성구 관평동,2022I11
638,정준우,남,2002.5.21,유,유,무,부상,신호위반,2022.11.22,109,서구 갈마동,2022K84
639,최채원,여,1978.6.6,유,유,무,부상,음주운전,2022.8.9,127,서구 갈마동,2022H86
640,정채원,남,1962.3.5,유,유,무,부상,과속,2022.6.31,80,유성구 전민동,2022F48
641,성지원,여,2000.8.27,유,유,무,사망,중앙선 침범,2022.5.28,93,대덕구 법동,2022Z98
642,장주원,여,1991.12.23,유,유,무,부상,과속,2022.1.18,82,중구 오류동,2022A63
643,박도윤,남,1977.1.15,유,유,무,부상,신호위반,2022.5.31,112,유성구 관평동,2022Z77
644,성서준,여,1997.11.5,유,유,무,부상,중앙선 침범,2022.1.28,123,유성구 진잠동,2022A26
645,황하윤,여,1987.7.17,유,유,무,부상,중앙선 침범,2022.1.28,102,유성구 진잠동,2022A36
646,육서윤,여,1960.5.25,유,유,무,부상,과속,2022.1.19,91,유성구 진잠동,2022A42
647,유지우,남,1963.7.6,유,유,무,부상,과속,2022.4.20,84,중구 대사동,2022D79
648,유윤서,여,1961.3.7,유,유,무,사망,신호위반,2022.7.3,127,중구 대흥동,2022G77
649,조하은,여,1963.7.29,유,유,무,부상,신호위반,2022.8.15,114,동구 신인동,2022H8
650,황연우,남,1971.6.2,유,유,무,부상,신호위반,2022.1.8,108,서구 둔상동,2022A58
651,유수정,여,1967.1.29,유,유,무,부상,음주운전,2022.1.8,94,중구 오류동,2022A88
652,장하윤,여,2001.4.25,유,유,유,부상,음주운전,2022.11.20,81,대덕구 송촌동,2022K95
653,정주호,남,2000.7.21,유,유,무,부상,신호위반,2022.1.8,110,서구 둔상동,2022A58
654,유지유,남,1961.9.19,유,유,무,부상,신호위반,2022.6.12,119,서구 둔상동,2022F81
655,황서준,여,1975.11.15,유,유,무,부상,과속,2022.11.19,127,대덕구 송촌동,2022K56
656,육도윤,여,1966.10.25,유,유,무,부상,음주운전,2022.6.29,106,유성구 전민동,2022F9
657,이지안,남,1969.5.1,유,유,유,부상,음주운전,2022.9.19,110,동구 신인동,2022I34
658,노서윤,남,1968.3.21,유,유,무,부상,신호위반,2022.10.30,90,동구 자양동,2022J60
659,조지우,남,1966.1.10,유,유,무,부상,음주운전,2022.6.24,127,동구 효동,2022F5
660,유준우,여,1977.12.14,유,유,무,부상,음주운전,2022.2.1,115,동구 삼성동,2022B80
661,곽민준,여,1989.9.23,유,유,무,부상,신호위반,2022.6.13,125,대덕구 석봉동,2022F98
662,한주호,여,1963.12.14,유,유,유,부상,음주운전,2022.5.12,116,중구 대흥동,2022Z78
663,장지유,여,1964.9.13,유,유,무,부상,신호위반,2022.1.10,120,유성구 전민동,2022A85
664,황예준,여,1997.3.19,유,유,무,부상,중앙선 침범,2022.10.14,114,동구 용운동,2022J71
665,육주원,여,1974.2.3,유,유,무,부상,음주운전,2022.11.24,81,유성구 진잠동,2022K50
666,장시우,여,1967.1.8,유,유,무,부상,중앙선 침범,2022.1.29,108,동구 삼성동,2022A61
667,박하준,여,1965.6.31,유,유,무,부상,과속,2022.2.3,124,대덕구 법동,2022B34
668,김지후,남,1963.11.5,유,유,무,부상,중앙선 침범,2022.12.28,128,서구 만년동,2022L77
669,이예준,여,1990.3.13,유,유,무,부상,중앙선 침범,2022.6.16,126,동구 자양동,2022F20
670,박지안,여,1960.2.15,유,유,무,부상,신호위반,2022.11.23,115,중구 대사동,2022K24
671,김수정,여,1969.6.27,유,유,무,부상,신호위반,2022.12.10,84,대덕구 법동,2022L23
672,조준우,남,1977.12.30,유,유,유,부상,음주운전,2022.4.5,95,서구 갈마동,2022D90
673,장채은,남,1965.4.27,유,유,무,부상,중앙선 침범,2022.12.25,128,유성구 신성동,2022L72
674,유서준,남,1990.12.20,유,유,무,부상,과속,2022.1.3,124,중구 대사동,2022A34
675,최서윤,남,1980.5.19,유,유,무,부상,중앙선 침범,2022.8.24,109,중구 목동,2022H99
676,곽서현,남,1961.3.29,유,유,무,부상,중앙선 침범,2022.6.16,103,동구 자양동,2022F20
677,정지우,여,1966.10.10,유,유,무,부상,과속,2022.6.3,87,서구 도마동,2022F88
678,육지민,남,1992.1.20,유,유,무,부상,중앙선 침범,2022.7.18,80,중구 은행선화동,2022G72
679,한선우,여,1960.11.30,유,유,무,사망,과속,2022.8.21,98,동구 신인동,2022H59
680,황지우,남,1983.8.6,유,유,무,부상,음주운전,2022.1.31,108,대덕구 석봉동,2022A16
681,김서준,여,2002.9.17,유,유,무,부상,중앙선 침범,2022.11.11,124,동구 신인동,2022K40
682,유수정,여,1998.2.24,유,유,무,부상,음주운전,2022.3.4,102,대덕구 회덕동,2022C12
683,황주호,여,1969.7.25,유,유,무,부상,음주운전,2022.3.13,82,서구 만년동,2022C32
684,육하윤,남,2001.2.22,유,유,무,부상,신호위반,2022.8.12,87,동구 신인동,2022H65
685,조주원,여,1996.6.10,유,유,무,부상,음주운전,2022.6.1,125,중구 대사동,2022F94
686,박준서,여,1965.8.7,유,유,무,부상,음주운전,2022.10.27,106,서구 만년동,2022J91
687,육주호,남,2001.5.27,유,유,무,부상,음주운전,2022.11.12,91,동구 효동,2022K86
688,성준서,여,1991.12.21,유,유,무,부상,신호위반,2022.12.23,124,동구 용운동,2022L94
689,황지안,남,1961.4.15,유,유,무,부상,신호위반,2022.4.9,85,대덕구 송촌동,2022D96
690,김서준,남,1994.1.2,유,유,무,부상,중앙선 침범,2022.1.13,89,서구 도마동,2022A37
691,유서현,여,1981.1.24,유,유,무,부상,과속,2022.4.27,116,서구 월평동,2022D18
692,박지원,남,1963.4.17,유,유,무,부상,신호위반,2022.6.21,82,유성구 노은동,2022F37
693,정서연,여,1991.9.30,유,유,유,부상,음주운전,2022.5.14,80,대덕구 석봉동,2022Z30
694,성민서,여,1975.8.31,유,유,유,사망,음주운전,2022.5.21,122,서구 만년동,2022Z99
695,황준우,여,1989.9.7,유,유,무,부상,과속,2022.6.3,127,서구 도마동,2022F88
696,조하윤,남,1960.11.17,유,유,무,부상,신호위반,2022.3.14,93,동구 신인동,2022C52
697,이서윤,여,1974.5.5,유,유,무,부상,중앙선 침범,2022.1.13,118,서구 도마동,2022A37
698,유채원,남,1990.4.7,유,유,무,부상,과속,2022.3.25,129,유성구 전민동,2022C94
699,노지안,남,1991.4.9,유,유,무,사망,과속,2022.5.2,108,중구 대흥동,2022Z79
700,성지안,여,1994.10.22,유,유,무,부상,과속,2022.2.26,96,동구 용운동,2022B4
701,정주원,여,1983.2.13,유,유,무,부상,신호위반,2022.3.14,121,동구 신인동,2022C52
702,유채은,여,1995.11.21,유,유,무,부상,신호위반,2022.6.16,100,대덕구 오정동,2022F45
703,장지호,여,1970.8.18,유,유,무,부상,신호위반,2022.5.27,104,대덕구 송촌동,2022Z97
704,한준우,여,1993.11.4,유,유,무,사망,과속,2022.4.20,126,중구 대사동,2022D79
705,이시우,남,1991.1.25,유,유,무,부상,신호위반,2022.2.2,104,서구 둔상동,2022B55
706,곽서현,남,1979.10.18,유,유,무,부상,신호위반,2022.1.12,118,대덕구 송촌동,2022A41
707,곽지후,남,1998.6.16,유,유,무,부상,중앙선 침범,2022.7.30,109,유성구 전민동,2022G37
708,김하준,남,1965.8.24,유,유,무,부상,과속,2022.1.19,109,유성구 진잠동,2022A42
709,정지안,여,1992.9.17,유,유,무,부상,신호위반,2022.2.8,128,중구 대사동,2022B94
710,김수정,남,1999.10.13,유,유,무,부상,신호위반,2022.8.22,123,중구 오류동,2022H52
711,한서현,남,1991.1.7,유,유,무,부상,신호위반,2022.4.20,107,서구 갈마동,2022D23
712,조지유,여,1971.1.7,유,유,무,부상,신호위반,2022.5.7,102,중구 대사동,2022Z91
713,조하윤,남,1975.6.18,유,유,유,부상,음주운전,2022.9.16,117,중구 은행선화동,2022I42
714,성하준,남,1973.6.15,유,유,무,부상,신호위반,2022.8.29,123,서구 만년동,2022H60
715,김도윤,남,1964.4.3,유,유,무,부상,음주운전,2022.7.11,123,동구 효동,2022G61
716,박지우,남,1987.1.25,유,유,무,부상,음주운전,2022.7.11,97,동구 효동,2022G6
717,황준서,여,1968.12.21,유,유,무,부상,음주운전,2022.7.15,110,유성구 관평동,2022G94
718,이하은,여,1964.8.20,유,유,무,부상,신호위반,2022.3.10,129,동구 용운동,2022C57
719,황주원,남,1961.10.1,유,유,무,부상,음주운전,2022.3.28,83,서구 만년동,2022C1
720,한서준,남,1963.10.7,유,유,무,부상,과속,2022.5.30,80,서구 둔상동,2022Z80
721,정서진,남,1996.5.4,유,유,무,부상,음주운전,2022.8.20,124,서구 만년동,2022H19
722,황지원,여,1974.11.22,유,유,무,부상,중앙선 침범,2022.4.17,98,유성구 관평동,2022D97
723,장민준,여,1965.9.10,유,유,무,부상,과속,2022.2.24,97,서구 월평동,2022B98
724,박서현,여,2002.4.28,유,유,무,부상,음주운전,2022.3.13,100,중구 목동,2022C28
725,한지민,여,1989.12.9,유,유,무,부상,과속,2022.8.8,96,서구 둔상동,2022H95
726,장민준,남,1973.1.6,유,유,무,사망,중앙선 침범,2022.6.27,97,중구 목동,2022F80
727,최주원,남,1978.12.18,유,유,유,부상,음주운전,2022.10.10,87,유성구 노은동,2022J43
728,한서진,남,1976.2.10,유,유,무,부상,음주운전,2022.12.20,123,대덕구 법동,2022L76
729,황하윤,여,1986.9.31,유,유,무,부상,신호위반,2022.8.12,126,동구 신인동,2022H65
730,황채원,여,2001.7.14,유,유,무,부상,중앙선 침범,2022.11.22,124,대덕구 법동,2022K13
731,성하준,남,2002.8.11,유,유,무,부상,신호위반,2022.12.23,84,동구 신인동,2022L59
732,유하윤,남,1969.9.27,유,유,무,부상,중앙선 침범,2022.11.11,91,서구 만년동,2022K11
733,정민서,여,2000.11.29,유,유,무,부상,신호위반,2022.11.3,101,중구 은행선화동,2022K58
734,유민서,남,1988.2.25,유,유,무,부상,음주운전,2022.1.13,92,동구 신인동,2022A77
735,육민서,남,1994.12.14,유,유,무,부상,음주운전,2022.2.29,107,서구 만년동,2022B21
736,성하윤,여,1965.6.14,유,유,무,부상,신호위반,2022.8.19,93,대덕구 오정동,2022H71
737,정지안,남,1987.7.14,유,유,무,부상,신호위반,2022.11.1,120,유성구 진잠동,2022K59
738,정채은,여,1965.7.16,유,유,무,사망,과속,2022.6.12,119,중구 은행선화동,2022F10
739,장지민,남,1983.3.20,유,유,무,부상,신호위반,2022.4.18,126,유성구 전민동,2022D43
740,곽지우,남,1990.4.15,유,유,유,부상,음주운전,2022.2.18,100,중구 목동,2022B42
741,노민서,여,1969.11.5,유,유,무,부상,음주운전,2022.11.30,82,대덕구 회덕동,2022K34
742,곽윤서,여,1996.7.1,유,유,무,부상,신호위반,2022.12.24,114,동구 자양동,2022L73
743,장지후,남,1965.3.14,유,유,무,부상,신호위반,2022.11.26,94,유성구 진잠동,2022K67
744,성하준,남,1993.9.17,유,유,무,부상,음주운전,2022.3.24,80,중구 오류동,2022C73
745,장지호,남,1991.9.26,유,유,무,부상,중앙선 침범,2022.1.11,128,대덕구 오정동,2022A4
746,곽서현,여,1964.1.31,유,유,무,사망,과속,2022.1.24,119,유성구 진잠동,2022A28
747,최지후,여,1987.9.21,유,유,무,부상,과속,2022.9.11,102,대덕구 회덕동,2022I22
748,정선우,여,1965.4.28,유,유,무,부상,중앙선 침범,2022.9.8,94,대덕구 송촌동,2022I8
749,이준서,여,1960.1.12,유,유,무,부상,과속,2022.8.8,126,서구 둔상동,2022H95
750,이지우,여,1999.7.14,유,유,무,부상,신호위반,2022.5.13,127,유성구 신성동,2022Z15
751,황하은,남,1997.1.9,유,유,무,부상,신호위반,2022.8.31,90,대덕구 오정동,2022H7
752,최주호,남,1988.5.19,유,유,무,부상,신호위반,2022.6.17,118,동구 용운동,2022F32
753,조선우,남,1980.2.21,유,유,무,부상,중앙선 침범,2022.8.14,113,중구 은행선화동,2022H23
754,황지원,여,1996.5.3,유,유,무,부상,신호위반,2022.12.13,121,유성구 노은동,2022L27
755,김민준,남,1965.6.31,유,유,무,부상,음주운전,2022.1.26,110,유성구 신성동,2022A75
756,장준서,여,1976.11.8,유,유,무,부상,과속,2022.6.3,104,유성구 신성동,2022F21
757,정주호,여,1984.10.9,유,유,무,부상,과속,2022.1.18,81,중구 오류동,2022A56
758,한민서,여,1996.2.8,유,유,무,부상,과속,2022.5.28,84,유성구 진잠동,2022Z38
759,조서연,남,1997.3.6,유,유,무,부상,과속,2022.1.15,101,서구 둔상동,2022A96
760,황서윤,남,1967.7.7,유,유,무,부상,과속,2022.11.1,86,동구 자양동,2022K90
761,곽하은,남,1967.12.2,유,유,무,부상,과속,2022.12.24,88,동구 자양동,2022L71
762,이지호,여,2002.4.23,유,유,무,부상,신호위반,2022.7.15,83,유성구 신성동,2022G32
763,김수정,여,2001.12.5,유,유,무,부상,과속,2022.4.6,129,동구 자양동,2022D15
764,박하준,남,1964.7.15,유,유,무,부상,음주운전,2022.4.7,107,중구 대사동,2022D40
765,정하준,남,1979.6.25,유,유,무,부상,음주운전,2022.3.22,83,중구 은행선화동,2022C70
766,황채원,남,1961.2.31,유,유,무,부상,음주운전,2022.7.24,97,동구 효동,2022G55
767,유도윤,남,1991.2.1,유,유,유,부상,음주운전,2022.5.28,107,중구 오류동,2022Z16
768,곽준우,여,1992.3.16,유,유,유,부상,음주운전,2022.4.24,99,대덕구 오정동,2022D81
769,조시우,여,1975.2.10,유,유,무,부상,중앙선 침범,2022.1.11,110,대덕구 오정동,2022A47
770,이지유,남,1985.6.5,유,유,유,부상,음주운전,2022.10.14,106,중구 대사동,2022J15
771,유지원,여,1984.3.27,유,유,무,부상,음주운전,2022.7.11,88,중구 오류동,2022G52
772,유서현,남,1999.10.7,유,유,무,부상,음주운전,2022.1.26,90,유성구 전민동,2022A74
773,정하윤,여,1992.10.4,유,유,무,부상,신호위반,2022.1.26,91,동구 효동,2022A84
774,정지원,여,1998.7.24,유,유,무,부상,과속,2022.12.14,99,서구 둔상동,2022L1
775,이서진,여,1992.8.9,유,유,무,사망,과속,2022.9.20,93,동구 신인동,2022I16
776,황지유,여,1990.3.14,유,유,무,부상,과속,2022.8.11,87,대덕구 오정동,2022H50
777,육연우,남,1982.10.4,유,유,무,부상,과속,2022.5.28,87,유성구 진잠동,2022Z38
778,장서현,남,1962.1.7,유,유,무,부상,신호위반,2022.6.13,81,중구 오류동,2022F60
779,최지민,여,1966.5.1,유,유,무,부상,신호위반,2022.6.30,111,대덕구 석봉동,2022F43
780,황주원,여,1962.7.20,유,유,무,부상,음주운전,2022.11.18,125,동구 삼성동,2022K77
781,최예준,남,1999.11.6,유,유,무,부상,과속,2022.8.27,110,대덕구 회덕동,2022H51
782,유하은,여,2001.9.1,유,유,무,부상,중앙선 침범,2022.8.15,85,중구 목동,2022H82
783,한지원,여,1969.1.28,유,유,무,부상,중앙선 침범,2022.12.28,123,서구 만년동,2022L77
784,김시우,여,1988.8.28,유,유,무,부상,신호위반,2022.9.30,114,대덕구 송촌동,2022I1
785,한시우,여,1999.6.1,유,유,무,부상,중앙선 침범,2022.11.28,106,중구 목동,2022K74
786,곽민서,남,1992.9.20,유,유,무,부상,음주운전,2022.9.12,118,동구 신인동,2022I13
787,한서진,남,1980.6.28,유,유,무,부상,과속,2022.10.5,115,유성구 신성동,2022J30
788,한하윤,남,1997.9.29,유,유,무,부상,신호위반,2022.8.23,88,중구 은행선화동,2022H48
789,김시우,여,1966.3.21,유,유,무,부상,음주운전,2022.10.30,87,대덕구 송촌동,2022J2
790,황하윤,남,1961.10.2,유,유,무,부상,신호위반,2022.6.16,126,서구 만년동,2022F14
791,성서준,여,1960.3.16,유,유,무,부상,음주운전,2022.7.27,84,유성구 관평동,2022G67
792,장하윤,여,1976.1.22,유,유,무,부상,신호위반,2022.9.30,112,대덕구 오정동,2022I97
793,유하준,남,1999.3.13,유,유,무,부상,음주운전,2022.12.10,95,서구 둔상동,2022L50
794,유지유,남,1979.6.29,유,유,무,부상,신호위반,2022.6.27,107,서구 도마동,2022F64
795,한주호,남,1989.10.27,유,유,무,부상,신호위반,2022.5.29,85,서구 월평동,2022Z14
796,김민준,여,1989.11.12,유,유,무,부상,중앙선 침범,2022.11.28,99,중구 목동,2022K74
797,김지안,남,1996.1.14,유,유,무,사망,신호위반,2022.9.4,94,동구 삼성동,2022I51
798,황준서,여,1976.4.14,유,유,무,부상,음주운전,2022.12.26,90,유성구 신성동,2022L24
799,황연우,여,1974.2.9,유,유,무,부상,중앙선 침범,2022.3.4,121,중구 대흥동,2022C34
800,이지호,남,1982.3.31,유,유,무,부상,과속,2022.12.18,89,서구 도마동,2022L93
801,노연우,여,1967.10.21,유,유,무,부상,중앙선 침범,2022.12.18,92,서구 만년동,2022L49
802,성채원,여,1998.3.9,유,유,무,부상,음주운전,2022.7.4,114,동구 효동,2022G75
803,육수정,남,1990.3.1,유,유,무,부상,음주운전,2022.3.12,88,서구 만년동,2022C58
804,노예준,여,1975.2.26,유,유,유,부상,음주운전,2022.12.18,110,유성구 진잠동,2022L8
805,곽지후,남,1960.1.19,유,유,무,부상,신호위반,2022.9.24,92,중구 대흥동,2022I30
806,김준서,남,1995.5.18,유,유,무,부상,음주운전,2022.9.30,121,중구 은행선화동,2022I4
807,장준우,여,1982.3.9,유,유,무,부상,과속,2022.9.13,129,유성구 관평동,2022I62
808,성시우,남,1979.3.11,유,유,무,부상,음주운전,2022.10.26,123,대덕구 오정동,2022J3
809,정채은,남,1979.7.15,유,유,무,부상,신호위반,2022.5.7,103,대덕구 송촌동,2022Z82
810,박준서,남,1966.7.16,유,유,무,부상,과속,2022.11.16,126,대덕구 송촌동,2022K76
