교통사고 당사자 번호,이름,성별,생년월일,면허유무,안전벨트 유무,음주 여부,부상/사망 여부,교통사고 종류,교통사고 날짜,사고직전 속도,사고 발생지,대전시 사고 관리 번호
793,장준우,남,1964.8.17,유,유,무,부상,과속,2022.8.31,93,동구 신인동,2022H49
986,최서현,여,1980.3.29,유,유,무,부상,신호위반,2022.8.1,91,서구 도마동,2022H50
87,노민준,여,1990.1.27,유,유,유,부상,음주운전,2022.8.31,96,동구 신인동,2022H56
92,노연우,남,1990.3.17,유,유,유,사망,음주운전,2022.8.15,134,유성구 전민동,2022H58
454,황서진,여,1975.4.13,유,유,유,사망,음주운전,2022.8.17,133,동구 자양동,2022H59
821,노민서,남,1966.4.29,유,유,유,부상,과속,2022.8.15,121,동구 자양동,2022H6
955,한하준,남,1960.11.21,유,유,무,부상,과속,2022.8.15,119,동구 자양동,2022H6
650,성서현,남,1961.2.30,유,유,무,부상,신호위반,2022.8.3,128,서구 만년동,2022H60
229,곽채은,남,1996.8.15,유,유,무,부상,중앙선 침범,2022.8.14,129,중구 목동,2022H62
36,장연우,남,1992.11.6,유,유,무,부상,과속,2022.8.15,102,동구 자양동,2022H64
154,유예준,남,1966.9.27,유,유,무,부상,과속,2022.8.7,95,서구 갈마동,2022H65
759,곽지호,남,1973.7.15,유,유,무,부상,과속,2022.8.7,92,서구 갈마동,2022H65
349,김주원,남,1977.5.20,유,유,유,부상,음주운전,2022.8.17,99,유성구 노은동,2022H68
55,박주호,남,1966.9.15,유,유,유,부상,음주운전,2022.8.28,124,대덕구 오정동,2022H7
728,장지유,여,1965.7.25,유,유,무,부상,과속,2022.8.1,108,유성구 진잠동,2022H70
948,이서연,여,1971.10.29,유,유,무,부상,과속,2022.8.1,96,유성구 진잠동,2022H70
358,유하준,남,1988.9.15,유,유,무,사망,신호위반,2022.8.20,132,중구 대사동,2022H71
811,장주원,여,1974.6.4,유,유,유,부상,신호위반,2022.8.20,93,중구 대사동,2022H71
149,노예준,여,1980.8.18,유,유,무,사망,신호위반,2022.8.22,128,서구 갈마동,2022H73
347,육연우,여,1998.6.6,유,유,무,부상,중앙선 침범,2022.8.10,124,중구 대사동,2022H79
645,노선우,남,1993.7.27,유,유,무,부상,중앙선 침범,2022.8.20,112,서구 도마동,2022H8
608,김지안,여,1988.4.4,유,유,무,부상,중앙선 침범,2022.8.12,128,동구 자양동,2022H80
432,최민준,여,1978.12.13,유,유,무,부상,중앙선 침범,2022.8.18,129,유성구 노은동,2022H81
196,황하준,여,1997.7.25,유,유,무,부상,중앙선 침범,2022.8.3,98,동구 자양동,2022H84
712,이준우,여,1985.4.12,유,유,무,사망,신호위반,2022.8.25,134,동구 용운동,2022H85
892,성시우,여,1994.5.24,유,유,무,사망,신호위반,2022.8.25,138,동구 용운동,2022H85
513,한하은,남,2002.4.12,유,유,유,부상,음주운전,2022.8.3,114,유성구 관평동,2022H88
137,정서진,남,1976.9.30,유,유,무,사망,중앙선 침범,2022.8.20,134,서구 도마동,2022H89
558,이지안,여,1988.11.11,유,유,무,부상,중앙선 침범,2022.8.20,97,서구 도마동,2022H89
908,곽도윤,남,1986.8.25,유,유,무,부상,중앙선 침범,2022.8.20,116,서구 도마동,2022H89
35,육지유,여,1970.9.26,유,유,무,사망,중앙선 침범,2022.8.23,139,동구 자양동,2022H90
942,황지후,여,1991.6.14,유,유,유,부상,음주운전,2022.8.10,105,동구 자양동,2022H93
968,곽선우,여,1978.7.23,유,유,무,부상,음주운전,2022.8.10,122,동구 자양동,2022H93
368,육주원,남,1974.10.16,유,유,무,부상,신호위반,2022.8.28,109,동구 신인동,2022H94
52,황수정,남,1969.8.3,유,유,유,사망,음주운전,2022.8.27,131,중구 대사동,2022H95
217,황지민,남,1982.10.9,유,유,무,부상,음주운전,2022.8.27,121,중구 대사동,2022H95
421,조민서,남,2000.2.18,유,유,무,사망,중앙선 침범,2022.8.25,131,서구 만년동,2022H99
481,육서준,여,1975.4.25,유,유,무,부상,중앙선 침범,2022.8.25,96,서구 만년동,2022H99
221,박주호,여,1991.1.12,유,유,무,부상,신호위반,2022.9.9,99,대덕구 송촌동,2022I1
225,곽연우,남,1973.4.20,유,유,무,부상,중앙선 침범,2022.9.28,97,서구 만년동,2022I10
913,최예준,남,1960.6.31,유,유,유,사망,음주운전,2022.9.21,134,동구 효동,2022I12
895,박예준,남,1990.2.23,유,유,무,부상,과속,2022.9.14,103,서구 만년동,2022I14
2,한하윤,여,1965.7.11,유,유,무,부상,신호위반,2022.9.9,127,대덕구 송촌동,2022I15
862,노채은,여,1976.4.2,유,유,유,사망,신호위반,2022.9.9,119,대덕구 송촌동,2022I15
397,최민서,남,1969.7.22,유,유,무,부상,신호위반,2022.9.20,95,중구 오류동,2022I16
178,최준서,남,1965.11.22,유,유,유,부상,음주운전,2022.9.7,95,중구 대흥동,2022I18
593,육지호,남,1971.11.22,유,유,무,사망,음주운전,2022.9.7,136,중구 대흥동,2022I18
471,한주원,여,1972.3.27,유,유,유,부상,중앙선 침범,2022.9.25,114,서구 월평동,2022I2
265,성수정,여,1984.6.14,유,유,무,부상,중앙선 침범,2022.9.16,94,대덕구 오정동,2022I21
842,육서진,여,1965.7.10,유,유,유,부상,중앙선 침범,2022.9.16,122,대덕구 오정동,2022I21
238,성지안,여,1992.12.17,유,유,무,부상,중앙선 침범,2022.9.11,93,대덕구 오정동,2022I23
504,정채원,남,1990.9.12,유,유,유,부상,중앙선 침범,2022.9.11,120,대덕구 오정동,2022I23
964,한도윤,여,1960.5.23,유,유,무,사망,중앙선 침범,2022.9.14,137,동구 용운동,2022I24
931,유서진,남,1976.4.1,유,유,무,부상,중앙선 침범,2022.9.6,124,서구 월평동,2022I25
582,노도윤,남,1969.9.21,유,유,무,사망,과속,2022.9.25,134,동구 신인동,2022I26
674,육주호,여,1986.7.15,유,유,무,부상,과속,2022.9.2,125,유성구 관평동,2022I28
750,황주호,여,1984.8.13,유,유,무,사망,과속,2022.9.2,100,유성구 관평동,2022I28
224,박준우,여,1984.9.7,유,유,무,사망,중앙선 침범,2022.9.25,99,서구 월평동,2022I29
248,황주원,남,1962.5.28,유,유,유,부상,중앙선 침범,2022.9.25,128,서구 월평동,2022I29
312,김채은,남,1972.10.8,유,유,유,부상,중앙선 침범,2022.9.25,102,서구 월평동,2022I29
343,조주호,여,1993.6.7,유,유,무,부상,중앙선 침범,2022.9.25,97,서구 월평동,2022I29
308,정지원,여,1993.12.7,유,유,무,사망,음주운전,2022.9.31,137,서구 만년동,2022I3
284,최하윤,여,1989.10.17,유,유,무,부상,신호위반,2022.9.12,113,유성구 노은동,2022I30
722,곽서윤,여,1976.8.1,유,유,무,부상,신호위반,2022.9.12,118,유성구 노은동,2022I30
8,김선우,남,1984.2.28,유,유,유,부상,음주운전,2022.9.31,112,서구 만년동,2022I31
186,유지후,남,1968.4.3,유,유,무,부상,신호위반,2022.9.29,113,유성구 신성동,2022I32
591,곽서준,여,1961.9.14,유,유,무,부상,과속,2022.9.27,107,동구 신인동,2022I35
758,육지민,여,1992.2.15,유,유,무,부상,신호위반,2022.9.17,100,대덕구 송촌동,2022I36
533,황예준,남,1972.2.23,유,유,무,부상,과속,2022.9.25,90,동구 신인동,2022I37
222,박서연,여,1967.8.1,유,유,무,부상,신호위반,2022.9.13,126,중구 은행선화동,2022I38
846,곽지우,여,1961.8.28,유,유,무,부상,신호위반,2022.9.12,109,대덕구 법동,2022I4
252,정주호,남,1992.11.26,유,유,무,부상,신호위반,2022.9.26,103,동구 자양동,2022I40
501,박서준,여,1977.12.11,유,유,무,부상,신호위반,2022.9.26,100,동구 자양동,2022I40
208,육수정,여,1975.2.30,유,유,유,사망,음주운전,2022.9.27,134,중구 은행선화동,2022I41
715,김시우,남,1997.12.14,유,유,유,사망,음주운전,2022.9.27,106,중구 은행선화동,2022I41
132,이하준,여,1960.4.31,유,유,무,부상,신호위반,2022.9.4,104,동구 신인동,2022I43
97,곽지호,여,1966.3.26,유,유,무,부상,신호위반,2022.9.12,100,대덕구 법동,2022I44
624,곽지유,남,2000.6.30,유,유,무,사망,과속,2022.9.17,139,중구 은행선화동,2022I45
639,김민준,남,1988.10.27,유,유,무,사망,중앙선 침범,2022.9.4,130,중구 은행선화동,2022I49
89,조지원,여,1974.12.27,유,유,무,부상,신호위반,2022.9.11,107,대덕구 송촌동,2022I5
401,조주호,남,1964.2.22,유,유,무,부상,신호위반,2022.9.19,121,동구 효동,2022I51
434,장지원,남,1980.6.5,유,유,무,부상,신호위반,2022.9.19,92,동구 효동,2022I51
301,곽하준,여,2002.2.6,유,유,유,부상,음주운전,2022.9.1,103,동구 자양동,2022I52
510,이지우,남,2002.3.31,유,유,무,부상,음주운전,2022.9.1,125,동구 자양동,2022I52
613,정지민,여,1969.5.3,유,유,무,부상,음주운전,2022.9.1,90,동구 자양동,2022I52
673,육준우,남,1960.10.17,유,유,무,부상,과속,2022.9.2,126,유성구 신성동,2022I53
845,최민서,여,1968.7.19,유,유,무,사망,과속,2022.9.2,137,유성구 신성동,2022I53
637,유서준,남,1974.1.12,유,유,무,부상,신호위반,2022.9.2,118,동구 자양동,2022I54
794,한지우,여,1987.9.20,유,유,무,부상,과속,2022.9.30,123,동구 용운동,2022I56
778,정채은,남,1965.6.15,유,유,무,부상,신호위반,2022.9.14,115,대덕구 오정동,2022I57
283,박서준,남,1988.4.16,유,유,무,부상,과속,2022.9.26,102,중구 목동,2022I59
598,유서현,남,1965.9.30,유,유,무,부상,과속,2022.9.26,114,중구 목동,2022I59
195,성수정,남,1984.9.15,유,유,유,사망,중앙선 침범,2022.9.26,132,동구 삼성동,2022I6
480,육예준,남,1991.3.24,유,유,유,부상,중앙선 침범,2022.9.26,100,동구 삼성동,2022I6
60,김지원,여,1982.2.4,유,유,무,부상,신호위반,2022.9.26,108,동구 신인동,2022I60
552,정선우,남,1994.2.12,유,유,무,사망,과속,2022.9.7,138,유성구 진잠동,2022I61
733,노서진,남,1974.9.30,유,유,무,사망,과속,2022.9.7,138,유성구 진잠동,2022I61
10,최도윤,여,1963.5.7,유,유,무,부상,중앙선 침범,2022.9.26,129,동구 삼성동,2022I63
851,김지호,남,1999.4.26,유,유,무,부상,중앙선 침범,2022.9.26,118,동구 삼성동,2022I63
982,김선우,여,2000.4.30,유,유,무,부상,중앙선 침범,2022.9.26,98,동구 삼성동,2022I63
556,최준우,남,1974.12.26,유,유,유,부상,음주운전,2022.9.9,127,대덕구 회덕동,2022I64
785,김선우,여,1984.6.28,유,유,무,사망,음주운전,2022.9.9,99,대덕구 회덕동,2022I64
71,이서연,여,1973.11.4,유,유,무,사망,과속,2022.9.29,131,중구 대사동,2022I69
642,육민준,여,1986.4.18,유,유,무,부상,과속,2022.9.29,115,중구 대사동,2022I69
120,노하은,남,1988.11.20,유,유,유,사망,신호위반,2022.9.24,134,유성구 신성동,2022I7
346,박하은,여,1988.5.16,유,유,무,부상,중앙선 침범,2022.9.10,120,대덕구 법동,2022I70
535,유지우,남,1989.1.30,유,유,무,부상,중앙선 침범,2022.9.10,99,대덕구 법동,2022I70
939,정하은,남,1962.7.19,유,유,무,부상,신호위반,2022.9.17,109,동구 신인동,2022I71
784,육도윤,남,1973.5.3,유,유,유,부상,음주운전,2022.9.5,110,유성구 전민동,2022I72
744,노주호,여,2002.2.23,유,유,무,사망,과속,2022.9.20,92,대덕구 회덕동,2022I74
470,장지안,여,1965.10.7,유,유,무,부상,중앙선 침범,2022.9.10,114,중구 대흥동,2022I75
641,최채은,남,1989.2.12,유,유,무,부상,중앙선 침범,2022.9.7,120,유성구 노은동,2022I76
153,김서현,남,1962.11.16,유,유,무,부상,과속,2022.9.3,127,대덕구 오정동,2022I77
290,정주호,여,1983.2.28,유,유,무,사망,과속,2022.9.3,135,대덕구 오정동,2022I77
562,김도윤,남,1986.3.16,유,유,무,부상,과속,2022.9.3,100,대덕구 오정동,2022I77
820,유서진,남,1964.10.31,유,유,무,부상,과속,2022.9.3,125,대덕구 오정동,2022I77
993,김지호,여,1975.6.27,유,유,무,사망,과속,2022.9.3,95,대덕구 오정동,2022I77
93,성윤서,여,1994.2.17,유,유,무,부상,신호위반,2022.9.24,127,유성구 신성동,2022I79
837,곽선우,남,1987.4.25,유,유,무,사망,신호위반,2022.9.24,138,유성구 신성동,2022I79
703,육민준,남,1997.6.29,유,유,무,사망,중앙선 침범,2022.9.11,112,대덕구 송촌동,2022I8
651,황민서,남,1997.3.16,유,유,무,부상,중앙선 침범,2022.9.3,97,동구 용운동,2022I80
26,육서준,여,1995.11.4,유,유,무,사망,중앙선 침범,2022.9.11,132,대덕구 송촌동,2022I82
339,한주호,여,1960.12.30,유,유,무,사망,중앙선 침범,2022.9.11,91,대덕구 송촌동,2022I82
194,최윤서,남,1973.8.30,유,유,무,부상,신호위반,2022.9.22,108,유성구 진잠동,2022I85
662,정하윤,여,1983.2.22,유,유,무,부상,신호위반,2022.9.22,94,유성구 진잠동,2022I85
419,장지유,남,2002.9.8,유,유,무,부상,과속,2022.9.21,95,중구 은행선화동,2022I86
576,정주원,남,1962.3.12,유,유,무,부상,과속,2022.9.30,123,동구 자양동,2022I89
37,정서진,여,1973.5.29,유,유,무,부상,과속,2022.9.1,115,동구 신인동,2022I91
411,한준우,여,1976.3.23,유,유,무,부상,과속,2022.9.1,108,동구 신인동,2022I91
775,한수정,여,1988.7.5,유,유,무,부상,과속,2022.9.1,99,동구 신인동,2022I91
902,이수정,여,1993.12.20,유,유,무,부상,과속,2022.9.1,110,동구 신인동,2022I91
356,황서진,여,1991.4.20,유,유,무,부상,과속,2022.9.26,121,대덕구 송촌동,2022I92
382,황민서,여,2002.6.20,유,유,무,부상,과속,2022.9.26,117,대덕구 송촌동,2022I92
807,최주호,여,1983.2.21,유,유,무,부상,신호위반,2022.9.3,125,중구 은행선화동,2022I93
849,육지민,남,1969.6.18,유,유,무,부상,신호위반,2022.9.26,117,서구 갈마동,2022I95
227,황주호,여,1966.4.27,유,유,무,사망,신호위반,2022.9.2,112,유성구 전민동,2022I96
250,육지후,남,1968.11.21,유,유,유,사망,음주운전,2022.9.29,135,유성구 관평동,2022I98
803,조지유,여,2002.11.10,유,유,유,부상,음주운전,2022.9.29,122,유성구 관평동,2022I98
824,한예준,여,1964.10.3,유,유,무,부상,음주운전,2022.9.29,107,유성구 관평동,2022I98
160,성준우,여,1978.3.14,유,유,유,부상,음주운전,2022.9.25,123,대덕구 회덕동,2022I99
191,최수정,남,1976.3.3,유,유,무,부상,음주운전,2022.9.25,92,대덕구 회덕동,2022I99
809,곽준서,여,2001.9.6,유,유,무,부상,과속,2022.10.12,99,동구 자양동,2022J10
293,노민서,남,1995.6.22,유,유,무,부상,신호위반,2022.10.15,91,유성구 전민동,2022J11
362,곽서진,남,1978.3.16,유,유,무,부상,과속,2022.10.29,91,유성구 관평동,2022J13
151,박지안,남,2002.12.27,유,유,유,부상,음주운전,2022.10.22,107,중구 은행선화동,2022J15
155,정서현,여,1964.3.18,유,유,무,부상,과속,2022.10.24,128,동구 신인동,2022J16
979,성지후,여,1970.8.29,유,유,무,부상,과속,2022.10.24,123,동구 신인동,2022J16
185,최수정,여,1987.6.29,유,유,무,부상,중앙선 침범,2022.10.1,110,유성구 관평동,2022J2
835,김서윤,여,1994.8.18,유,유,유,사망,중앙선 침범,2022.10.1,131,유성구 관평동,2022J2
496,조예준,남,1960.8.22,유,유,무,사망,신호위반,2022.10.8,130,서구 월평동,2022J21
706,이윤서,여,1972.11.14,유,유,무,부상,신호위반,2022.10.8,113,서구 월평동,2022J21
111,정채은,여,1990.8.16,유,유,무,사망,중앙선 침범,2022.10.1,132,유성구 관평동,2022J24
304,조주원,남,1972.9.9,유,유,무,부상,중앙선 침범,2022.10.26,108,대덕구 석봉동,2022J29
381,육지우,남,1971.8.21,유,유,무,사망,중앙선 침범,2022.10.26,130,대덕구 석봉동,2022J29
41,유민서,남,1969.8.5,유,유,무,사망,과속,2022.10.2,136,유성구 전민동,2022J3
80,이서윤,여,1986.1.6,유,유,무,부상,과속,2022.10.2,111,유성구 전민동,2022J3
458,정서진,여,1969.7.31,유,유,무,사망,과속,2022.10.16,130,대덕구 법동,2022J30
17,황민준,남,1998.9.30,유,유,무,부상,과속,2022.10.2,104,유성구 전민동,2022J31
525,박민준,여,1986.9.17,유,유,무,부상,과속,2022.10.2,124,유성구 전민동,2022J31
906,이서준,여,1988.3.9,유,유,무,부상,중앙선 침범,2022.10.11,101,대덕구 법동,2022J32
977,성서현,남,1999.11.11,유,유,무,사망,중앙선 침범,2022.10.11,93,대덕구 법동,2022J32
140,조지원,여,1963.5.9,유,유,무,부상,과속,2022.10.26,92,중구 대사동,2022J34
467,이지유,여,1974.2.15,유,유,무,부상,과속,2022.10.26,115,중구 대사동,2022J34
54,김지후,여,1979.2.28,유,유,무,사망,과속,2022.10.7,137,대덕구 석봉동,2022J36
531,조하윤,남,1973.10.4,유,유,무,사망,과속,2022.10.7,139,대덕구 석봉동,2022J36
870,장민서,남,1967.1.28,유,유,유,사망,음주운전,2022.10.8,139,유성구 관평동,2022J38
29,장주원,여,1982.9.26,유,유,유,사망,음주운전,2022.10.26,127,중구 은행선화동,2022J4
73,노민서,여,1983.9.19,유,유,무,부상,과속,2022.10.28,129,동구 자양동,2022J41
575,육도윤,남,1977.7.10,유,유,무,부상,과속,2022.10.28,116,동구 자양동,2022J41
56,황지우,여,1968.9.18,유,유,무,사망,신호위반,2022.10.9,134,동구 삼성동,2022J42
254,장시우,남,1985.11.28,유,유,유,부상,신호위반,2022.10.9,106,동구 삼성동,2022J42
589,정채은,남,1971.4.31,유,유,유,사망,신호위반,2022.10.9,139,동구 삼성동,2022J42
548,김서윤,여,1967.8.2,유,유,무,사망,과속,2022.10.18,137,대덕구 회덕동,2022J43
875,장지우,여,1979.9.10,유,유,유,부상,음주운전,2022.10.11,102,대덕구 회덕동,2022J44
398,장서현,남,1981.1.3,유,유,무,부상,과속,2022.10.23,128,유성구 진잠동,2022J45
403,유서윤,남,1985.2.8,유,유,유,사망,음주운전,2022.10.28,138,동구 신인동,2022J47
336,이주호,남,1983.7.19,유,유,무,사망,중앙선 침범,2022.10.11,134,서구 도마동,2022J49
441,이주호,남,1992.8.21,유,유,유,부상,중앙선 침범,2022.10.11,122,서구 도마동,2022J49
727,곽서현,여,1982.9.15,유,유,무,부상,중앙선 침범,2022.10.11,97,서구 도마동,2022J49
299,김지민,여,2002.9.26,유,유,무,부상,과속,2022.10.18,123,대덕구 회덕동,2022J50
399,최도윤,남,1974.1.3,유,유,무,부상,과속,2022.10.18,93,대덕구 회덕동,2022J50
907,한서연,여,1994.1.11,유,유,무,부상,과속,2022.10.18,113,대덕구 회덕동,2022J50
594,장지호,여,1989.2.5,유,유,유,부상,음주운전,2022.10.20,126,동구 신인동,2022J54
311,장하은,남,1974.2.30,유,유,유,부상,음주운전,2022.10.2,120,중구 대흥동,2022J55
369,유시우,여,1987.10.21,유,유,무,부상,음주운전,2022.10.2,118,중구 대흥동,2022J55
429,곽서윤,여,1978.11.21,유,유,무,부상,중앙선 침범,2022.10.26,96,동구 자양동,2022J56
505,노서진,여,1989.9.7,유,유,유,사망,중앙선 침범,2022.10.26,136,동구 자양동,2022J56
310,육하윤,여,1985.11.12,유,유,유,부상,음주운전,2022.10.3,94,서구 만년동,2022J58
957,성준우,남,1968.5.12,유,유,무,사망,음주운전,2022.10.3,131,서구 만년동,2022J58
359,한지원,여,1967.7.15,유,유,무,부상,신호위반,2022.10.19,129,서구 둔상동,2022J59
455,황지유,남,1960.8.30,유,유,무,부상,과속,2022.10.22,128,유성구 신성동,2022J65
482,정서현,여,1973.6.7,유,유,유,사망,과속,2022.10.22,127,유성구 신성동,2022J65
70,한준서,남,2002.1.18,유,유,무,부상,중앙선 침범,2022.10.9,102,대덕구 송촌동,2022J66
379,이서준,여,1975.8.13,유,유,무,부상,중앙선 침범,2022.10.9,98,대덕구 송촌동,2022J66
599,이주호,남,1972.6.12,유,유,무,부상,중앙선 침범,2022.10.9,99,대덕구 송촌동,2022J66
603,최준우,남,1968.6.8,유,유,무,사망,중앙선 침범,2022.10.23,115,대덕구 법동,2022J69
119,장지유,남,1989.8.3,유,유,유,부상,음주운전,2022.10.8,121,중구 오류동,2022J70
47,성지호,여,1987.12.30,유,유,무,사망,신호위반,2022.10.19,102,중구 목동,2022J75
183,박윤서,남,1998.11.26,유,유,무,사망,신호위반,2022.10.19,139,중구 목동,2022J75
635,유주원,남,1993.6.12,유,유,무,부상,신호위반,2022.10.19,129,중구 목동,2022J75
783,이윤서,여,1960.3.7,유,유,무,사망,신호위반,2022.10.19,132,중구 목동,2022J75
46,황민서,남,1975.3.5,유,유,유,사망,음주운전,2022.10.12,135,유성구 신성동,2022J76
546,노선우,여,1977.6.11,유,유,무,부상,신호위반,2022.10.14,123,서구 도마동,2022J77
681,최지민,여,1981.3.29,유,유,무,부상,신호위반,2022.10.9,104,동구 용운동,2022J8
491,성서준,여,1969.12.7,유,유,무,부상,중앙선 침범,2022.10.14,111,유성구 진잠동,2022J80
701,황지호,여,1984.10.23,유,유,유,부상,중앙선 침범,2022.10.14,95,유성구 진잠동,2022J80
79,성수정,남,1982.12.19,유,유,무,부상,중앙선 침범,2022.10.5,104,서구 도마동,2022J81
69,육서진,남,1994.6.20,유,유,무,사망,신호위반,2022.10.14,135,동구 용운동,2022J83
163,한지우,여,1971.6.13,유,유,무,사망,신호위반,2022.10.14,133,동구 용운동,2022J83
18,유지우,여,1985.11.17,유,유,무,부상,중앙선 침범,2022.10.29,125,중구 대사동,2022J85
316,곽지원,남,1977.6.11,유,유,무,부상,중앙선 침범,2022.10.29,121,중구 대사동,2022J85
7,육준서,남,1975.2.4,유,유,무,부상,신호위반,2022.10.9,106,동구 용운동,2022J86
448,정윤서,남,1975.6.24,유,유,무,사망,중앙선 침범,2022.10.27,131,중구 대흥동,2022J88
738,조도윤,남,1975.12.20,유,유,무,부상,중앙선 침범,2022.10.27,95,중구 대흥동,2022J88
162,장지안,남,1980.11.30,유,유,유,사망,음주운전,2022.10.15,132,중구 대흥동,2022J89
881,유하은,남,1994.11.9,유,유,무,부상,음주운전,2022.10.15,116,중구 대흥동,2022J89
391,정도윤,남,1992.8.17,유,유,무,부상,과속,2022.10.17,128,중구 대사동,2022J9
644,최선우,남,1963.1.7,유,유,무,부상,과속,2022.10.17,115,중구 대사동,2022J9
22,곽지원,여,1968.2.25,유,유,무,부상,과속,2022.10.17,98,중구 대사동,2022J91
812,박하은,여,1993.11.6,유,유,무,사망,과속,2022.10.24,136,대덕구 송촌동,2022J92
962,장지유,여,1993.1.13,유,유,무,부상,신호위반,2022.10.11,113,중구 대사동,2022J93
94,최윤서,남,1974.2.28,유,유,유,사망,음주운전,2022.10.31,121,유성구 노은동,2022J94
184,조민준,여,1990.6.11,유,유,무,부상,음주운전,2022.10.31,123,유성구 노은동,2022J94
976,정도윤,남,1990.10.13,유,유,무,사망,과속,2022.10.8,138,동구 자양동,2022J98
377,최도윤,남,2002.7.19,유,유,무,부상,중앙선 침범,2022.10.23,123,유성구 관평동,2022J99
590,정서진,여,1998.10.24,유,유,무,부상,과속,2022.11.20,123,유성구 관평동,2022K1
947,노주호,남,1961.2.13,유,유,무,사망,중앙선 침범,2022.11.5,135,중구 대사동,2022K12
683,김민서,여,2000.6.9,유,유,유,부상,음주운전,2022.11.7,111,중구 목동,2022K14
730,박민준,여,1980.12.6,유,유,유,부상,음주운전,2022.11.7,115,중구 목동,2022K14
950,성채은,여,1965.6.21,유,유,무,부상,신호위반,2022.11.9,106,서구 월평동,2022K15
636,장채원,남,1997.1.9,유,유,무,부상,신호위반,2022.11.21,107,유성구 신성동,2022K16
117,최지후,여,1967.4.22,유,유,무,사망,과속,2022.11.20,133,유성구 관평동,2022K17
801,유도윤,여,1993.8.8,유,유,무,부상,신호위반,2022.11.6,109,중구 오류동,2022K18
726,유주원,여,1986.9.25,유,유,무,사망,중앙선 침범,2022.11.15,135,동구 신인동,2022K19
597,최주원,여,1987.6.10,유,유,무,부상,과속,2022.11.31,123,중구 대사동,2022K2
345,육서윤,여,1976.3.25,유,유,무,사망,중앙선 침범,2022.11.2,136,대덕구 송촌동,2022K20
439,황주원,남,1979.1.29,유,유,무,사망,중앙선 침범,2022.11.2,138,대덕구 송촌동,2022K20
848,한지민,남,1999.9.12,유,유,유,사망,중앙선 침범,2022.11.2,133,대덕구 송촌동,2022K20
518,황하은,남,1963.9.31,유,유,유,사망,음주운전,2022.11.29,133,동구 자양동,2022K21
884,이하준,여,1976.10.23,유,유,무,부상,음주운전,2022.11.29,109,동구 자양동,2022K21
869,유지원,남,1970.7.15,유,유,무,부상,신호위반,2022.11.25,111,동구 삼성동,2022K23
324,장민서,여,1981.8.25,유,유,무,사망,과속,2022.11.31,123,중구 대사동,2022K24
380,육채은,남,1999.10.14,유,유,유,사망,과속,2022.11.31,139,중구 대사동,2022K24
540,정지민,여,1992.7.30,유,유,무,부상,신호위반,2022.11.25,103,중구 오류동,2022K25
756,장민준,여,1989.2.8,유,유,무,사망,신호위반,2022.11.28,116,중구 목동,2022K26
157,이지후,여,1979.6.31,유,유,유,부상,음주운전,2022.11.3,100,유성구 신성동,2022K31
420,박예준,남,1971.10.13,유,유,유,부상,음주운전,2022.11.3,124,유성구 신성동,2022K31
468,이서현,남,1986.9.23,유,유,무,사망,신호위반,2022.11.25,135,동구 용운동,2022K34
874,최주원,여,1973.12.6,유,유,무,부상,과속,2022.11.16,111,서구 갈마동,2022K37
209,한지호,여,1978.6.12,유,유,유,부상,신호위반,2022.11.22,107,대덕구 석봉동,2022K4
428,김지원,여,1968.7.21,유,유,유,사망,신호위반,2022.11.22,138,대덕구 석봉동,2022K4
956,한지호,남,1973.4.9,유,유,무,부상,중앙선 침범,2022.11.11,121,유성구 전민동,2022K40
667,황주호,여,1961.7.8,유,유,무,부상,신호위반,2022.11.23,121,서구 월평동,2022K41
134,김채원,여,1987.12.12,유,유,무,부상,신호위반,2022.11.22,124,대덕구 석봉동,2022K42
924,김윤서,여,1992.2.27,유,유,무,부상,신호위반,2022.11.22,122,대덕구 석봉동,2022K42
405,이선우,남,1997.2.8,유,유,유,부상,음주운전,2022.11.24,124,서구 둔상동,2022K44
236,곽채원,남,1992.9.4,유,유,무,부상,신호위반,2022.11.7,112,중구 대흥동,2022K47
323,노서연,남,1996.1.14,유,유,무,부상,과속,2022.11.1,119,동구 효동,2022K48
158,장하은,남,1991.10.16,유,유,무,사망,중앙선 침범,2022.11.20,91,중구 오류동,2022K50
886,유윤서,여,1964.8.18,유,유,무,부상,중앙선 침범,2022.11.20,114,중구 오류동,2022K50
277,유윤서,남,1989.8.3,유,유,유,부상,음주운전,2022.11.23,121,중구 은행선화동,2022K51
713,한하은,여,1981.1.5,유,유,무,부상,과속,2022.11.7,94,대덕구 오정동,2022K52
587,유서현,여,1997.9.31,유,유,무,부상,중앙선 침범,2022.11.11,124,유성구 노은동,2022K54
239,김지민,여,1976.9.20,유,유,유,부상,음주운전,2022.11.14,108,동구 자양동,2022K55
426,장지유,여,1963.6.16,유,유,무,부상,음주운전,2022.11.14,91,동구 자양동,2022K55
475,성지후,남,1961.10.25,유,유,무,부상,중앙선 침범,2022.11.25,115,유성구 신성동,2022K56
528,육지민,남,1994.5.26,유,유,유,부상,중앙선 침범,2022.11.25,99,유성구 신성동,2022K56
602,한주원,여,1973.3.27,유,유,무,부상,중앙선 침범,2022.11.25,95,유성구 신성동,2022K56
753,곽수정,남,1983.5.16,유,유,무,부상,중앙선 침범,2022.11.29,106,동구 자양동,2022K58
536,유윤서,여,1981.10.25,유,유,무,부상,과속,2022.11.5,95,서구 월평동,2022K59
